"","key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","license","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","http...unknown.org.nick","verbatimEventDate","collectionCode","verbatimLocality","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http...unknown.org.captive","identificationID","name","individualCount","lifeStage","samplingProtocol","vernacularName","habitat","locality","identificationVerificationStatus","eventType","identifiedByIDs.type","identifiedByIDs.value","informationWithheld","occurrenceRemarks","taxonConceptID","county"
"40","4978632411","Ardea alba Linnaeus, 1758",-8.540486,116.833746,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2024-12-01T14:42:56.502+00:00","2024-12-03T01:34:11.002+00:00",503,"HUMAN_OBSERVATION","PRESENT",9752617,1,44,212,7190953,3685,2480922,9752617,9752617,"Ardea alba Linnaeus, 1758","Animalia","Chordata","Pelecaniformes","Ardeidae","Ardea","Ardea alba","Ardea","alba","SPECIES","ACCEPTED","LC","2024-11-05T13:55:45",88,"ASIA","Nusa Tenggara Barat",2024,11,1,"2024-11-01T07:26",306,306,"2024-11-07T00:29:14.000+00:00","2024-12-03T01:34:11.002+00:00","https://www.inaturalist.org/observations/250560534","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"250560534","none","none",FALSE,"iNaturalist research-grade observations","Legawa, Everest C","Legawa, Everest C","WGS84","Aves","ID","none","none","ASIA","Indonesia","NORTH_AMERICA","Legawa, Everest C","250560534","everestlegawa","2024/11/01 7:26 AM","Observations","West Sumbawa Regency, West Nusa Tenggara, Indonesia","4978632411","https://www.inaturalist.org/observations/250560534","144455","250560534","iNaturalist","07:26:00+08:00","wild","561139145","Ardea alba Linnaeus, 1758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","4980644959","Ardea alba Linnaeus, 1758",-8.786555,115.222281,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2024-12-01T14:42:56.502+00:00","2024-12-03T02:02:48.287+00:00",503,"HUMAN_OBSERVATION","PRESENT",9752617,1,44,212,7190953,3685,2480922,9752617,9752617,"Ardea alba Linnaeus, 1758","Animalia","Chordata","Pelecaniformes","Ardeidae","Ardea","Ardea alba","Ardea","alba","SPECIES","ACCEPTED","LC","2024-11-12T15:08:58",100,"ASIA","Bali",2024,11,9,"2024-11-09T13:34",314,314,"2024-11-13T00:04:23.000+00:00","2024-12-03T02:02:48.287+00:00","https://www.inaturalist.org/observations/251445621","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"251445621","none","none",FALSE,"iNaturalist research-grade observations","Marc Henrion","Marc Henrion","WGS84","Aves","ID","none","none","ASIA","Indonesia","NORTH_AMERICA","Marc Henrion","251445621","lemoncul","2024/11/09 1:34 PM","Observations","Badung Regency, Bali, Indonesia","4980644959","https://www.inaturalist.org/observations/251445621","144455","251445621","iNaturalist","13:34:00+08:00","wild","563487088","Ardea alba Linnaeus, 1758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","4982372405","Ardea alba Linnaeus, 1758",-7.536484,110.616103,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2024-12-01T14:42:56.502+00:00","2024-12-03T01:34:17.507+00:00",503,"HUMAN_OBSERVATION","PRESENT",9752617,1,44,212,7190953,3685,2480922,9752617,9752617,"Ardea alba Linnaeus, 1758","Animalia","Chordata","Pelecaniformes","Ardeidae","Ardea","Ardea alba","Ardea","alba","SPECIES","ACCEPTED","LC","2024-11-15T23:08:30",31317,"ASIA","Jawa",2024,11,15,"2024-11-15T16:40",320,320,"2024-11-17T02:08:54.000+00:00","2024-12-03T01:34:17.507+00:00","https://www.inaturalist.org/observations/251820982","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"251820982","none","none",FALSE,"iNaturalist research-grade observations","M Nur Yahya","M Nur Yahya","WGS84","Aves","ID","none","none","ASIA","Indonesia","NORTH_AMERICA","M Nur Yahya","251820982","nuryahyaya","2024-11-15 16:40:00","Observations","Jawa Tengah, ID","4982372405","https://www.inaturalist.org/observations/251820982","144455","251820982","iNaturalist","16:40:00+07:00","wild","564536894","Ardea alba Linnaeus, 1758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Coordinate uncertainty increased to 31317m at the request of the observer",NA,NA,NA
"43","4982094838","Ardea alba Linnaeus, 1758",-7.49449,110.795909,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2024-12-01T14:42:56.502+00:00","2024-12-03T02:10:32.463+00:00",503,"HUMAN_OBSERVATION","PRESENT",9752617,1,44,212,7190953,3685,2480922,9752617,9752617,"Ardea alba Linnaeus, 1758","Animalia","Chordata","Pelecaniformes","Ardeidae","Ardea","Ardea alba","Ardea","alba","SPECIES","ACCEPTED","LC","2024-11-16T00:01:32",31317,"ASIA","Jawa",2024,11,15,"2024-11-15T16:49",320,320,"2024-11-17T02:08:47.000+00:00","2024-12-03T02:10:32.463+00:00","https://www.inaturalist.org/observations/251825412","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"251825412","none","none",FALSE,"iNaturalist research-grade observations","M Nur Yahya","M Nur Yahya","WGS84","Aves","ID","none","none","ASIA","Indonesia","NORTH_AMERICA","M Nur Yahya","251825412","nuryahyaya","2024-11-15 16:49:00","Observations","Jawa Tengah, ID","4982094838","https://www.inaturalist.org/observations/251825412","144455","251825412","iNaturalist","16:49:00+07:00","wild","564549984","Ardea alba Linnaeus, 1758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Coordinate uncertainty increased to 31317m at the request of the observer",NA,NA,NA
"44","4987710880","Ardea alba Linnaeus, 1758",-6.115894,106.677625,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d","997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2024-12-01T14:42:56.502+00:00","2024-12-03T02:10:09.289+00:00",503,"HUMAN_OBSERVATION","PRESENT",9752617,1,44,212,7190953,3685,2480922,9752617,9752617,"Ardea alba Linnaeus, 1758","Animalia","Chordata","Pelecaniformes","Ardeidae","Ardea","Ardea alba","Ardea","alba","SPECIES","ACCEPTED","LC","2024-11-26T01:10:07",122,"ASIA","Banten",2024,11,23,"2024-11-23T23:50",328,328,"2024-11-27T04:35:20.000+00:00","2024-12-03T02:10:09.289+00:00","https://www.inaturalist.org/observations/253113372","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"253113372","none","none",FALSE,"iNaturalist research-grade observations","brock","brock","WGS84","Aves","ID","none","none","ASIA","Indonesia","NORTH_AMERICA","brock","253113372","brock","2024/11/23 11:50 PM","Observations","Tangerang, Tangerang City, Banten, Indonesia","4987710880","https://www.inaturalist.org/observations/253113372","144455","253113372","iNaturalist","23:50:00+07:00","wild","568135181","Ardea alba Linnaeus, 1758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","4608499275","Ardea alba Linnaeus, 1758",-8.721526,115.1882,"cdc","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","e2e717bf-551a-4917-bdc9-4fa0f342c530","7182d304-b0a2-404b-baba-2086a325c221","e2e717bf-551a-4917-bdc9-4fa0f342c530","ID","DWC_ARCHIVE","2024-04-15T22:36:22.136+00:00","2024-04-17T10:07:36.861+00:00",20,"HUMAN_OBSERVATION","PRESENT",9752617,1,44,212,7190953,3685,2480922,9752617,9752617,"Ardea alba Linnaeus, 1758","Animalia","Chordata","Pelecaniformes","Ardeidae","Ardea","Ardea alba","Ardea","alba","SPECIES","ACCEPTED","LC",NA,NA,"ASIA","Nusa Tenggara",2023,1,1,"2023-01-01",1,1,NA,"2024-04-17T10:07:36.861+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"OBS1594143546","none","none",FALSE,NA,"obsr34603",NA,"WGS84","Aves","ID","none","none","ASIA","Indonesia","ASIA",NA,"OBS1594143546",NA,NA,"EBIRD",NA,"4608499275","URN:catalog:CLO:EBIRD:OBS1594143546",NA,"OBS1594143546","CLO",NA,NA,NA,"Ardea alba Linnaeus, 1758",1,NA,NA,"Great Egret",NA,"Jalan Bypass Ngurah Rai, Denpasar ID-Bali (-8.7215,115.1882)",NA,NA,NA,NA,NA,NA,"avibase-49D9148A","Bali"
"46","4764626215","Ardea alba Linnaeus, 1758",-8.789311,115.22213,"cdc","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","e2e717bf-551a-4917-bdc9-4fa0f342c530","7182d304-b0a2-404b-baba-2086a325c221","e2e717bf-551a-4917-bdc9-4fa0f342c530","ID","DWC_ARCHIVE","2024-04-15T22:36:22.136+00:00","2024-04-17T09:23:11.764+00:00",20,"HUMAN_OBSERVATION","PRESENT",9752617,1,44,212,7190953,3685,2480922,9752617,9752617,"Ardea alba Linnaeus, 1758","Animalia","Chordata","Pelecaniformes","Ardeidae","Ardea","Ardea alba","Ardea","alba","SPECIES","ACCEPTED","LC",NA,NA,"ASIA","Nusa Tenggara",2023,1,2,"2023-01-02",2,2,NA,"2024-04-17T09:23:11.764+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"OBS1595237316","none","none",FALSE,NA,"obsr227756",NA,"WGS84","Aves","ID","none","none","ASIA","Indonesia","ASIA",NA,"OBS1595237316",NA,NA,"EBIRD",NA,"4764626215","URN:catalog:CLO:EBIRD:OBS1595237316",NA,"OBS1595237316","CLO",NA,NA,NA,"Ardea alba Linnaeus, 1758",NA,NA,NA,"Great Egret",NA,"Nusa Dua WTP",NA,NA,NA,NA,NA,NA,"avibase-49D9148A","Bali"
"47","4693906196","Ardea alba Linnaeus, 1758",-8.789311,115.22213,"cdc","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","e2e717bf-551a-4917-bdc9-4fa0f342c530","7182d304-b0a2-404b-baba-2086a325c221","e2e717bf-551a-4917-bdc9-4fa0f342c530","ID","DWC_ARCHIVE","2024-04-15T22:36:22.136+00:00","2024-04-17T08:39:21.767+00:00",20,"HUMAN_OBSERVATION","PRESENT",9752617,1,44,212,7190953,3685,2480922,9752617,9752617,"Ardea alba Linnaeus, 1758","Animalia","Chordata","Pelecaniformes","Ardeidae","Ardea","Ardea alba","Ardea","alba","SPECIES","ACCEPTED","LC",NA,NA,"ASIA","Nusa Tenggara",2023,1,2,"2023-01-02",2,2,NA,"2024-04-17T08:39:21.767+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"OBS1595273928","none","none",FALSE,NA,"obsr975431",NA,"WGS84","Aves","ID","none","none","ASIA","Indonesia","ASIA",NA,"OBS1595273928",NA,NA,"EBIRD",NA,"4693906196","URN:catalog:CLO:EBIRD:OBS1595273928",NA,"OBS1595273928","CLO",NA,NA,NA,"Ardea alba Linnaeus, 1758",NA,NA,NA,"Great Egret",NA,"Nusa Dua WTP",NA,NA,NA,NA,NA,NA,"avibase-49D9148A","Bali"
"48","4626155792","Ardea alba Linnaeus, 1758",-2.58778,140.71228,"cdc","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","e2e717bf-551a-4917-bdc9-4fa0f342c530","7182d304-b0a2-404b-baba-2086a325c221","e2e717bf-551a-4917-bdc9-4fa0f342c530","ID","DWC_ARCHIVE","2024-04-15T22:36:22.136+00:00","2024-04-17T08:39:24.270+00:00",20,"HUMAN_OBSERVATION","PRESENT",9752617,1,44,212,7190953,3685,2480922,9752617,9752617,"Ardea alba Linnaeus, 1758","Animalia","Chordata","Pelecaniformes","Ardeidae","Ardea","Ardea alba","Ardea","alba","SPECIES","ACCEPTED","LC",NA,NA,"OCEANIA","Papua",2023,1,3,"2023-01-03",3,3,NA,"2024-04-17T08:39:24.270+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"OBS1596175173","none","none",FALSE,NA,"obsr563943",NA,"WGS84","Aves","ID","none","none","ASIA","Indonesia","ASIA",NA,"OBS1596175173",NA,NA,"EBIRD",NA,"4626155792","URN:catalog:CLO:EBIRD:OBS1596175173",NA,"OBS1596175173","CLO",NA,NA,NA,"Ardea alba Linnaeus, 1758",1,NA,NA,"Great Egret",NA,"Yautefa Bay, Jayapura ID-Papua (-2.5878,140.7123)",NA,NA,NA,NA,NA,NA,"avibase-49D9148A","Papua"
"49","4755503276","Ardea alba Linnaeus, 1758",-8.679839,115.261185,"cdc","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","e2e717bf-551a-4917-bdc9-4fa0f342c530","7182d304-b0a2-404b-baba-2086a325c221","e2e717bf-551a-4917-bdc9-4fa0f342c530","ID","DWC_ARCHIVE","2024-04-15T22:36:22.136+00:00","2024-04-17T08:38:29.586+00:00",20,"HUMAN_OBSERVATION","PRESENT",9752617,1,44,212,7190953,3685,2480922,9752617,9752617,"Ardea alba Linnaeus, 1758","Animalia","Chordata","Pelecaniformes","Ardeidae","Ardea","Ardea alba","Ardea","alba","SPECIES","ACCEPTED","LC",NA,NA,"ASIA","Nusa Tenggara",2023,1,3,"2023-01-03",3,3,NA,"2024-04-17T08:38:29.586+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"OBS1596855481","none","none",FALSE,NA,"obsr912424",NA,"WGS84","Aves","ID","none","none","ASIA","Indonesia","ASIA",NA,"OBS1596855481",NA,NA,"EBIRD",NA,"4755503276","URN:catalog:CLO:EBIRD:OBS1596855481",NA,"OBS1596855481","CLO",NA,NA,NA,"Ardea alba Linnaeus, 1758",NA,NA,NA,"Great Egret",NA,"Jalan Wira area (Sanur)",NA,NA,NA,NA,NA,NA,"avibase-49D9148A","Bali"
"50","4627354284","Ardea alba Linnaeus, 1758",-8.789311,115.22213,"cdc","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","e2e717bf-551a-4917-bdc9-4fa0f342c530","7182d304-b0a2-404b-baba-2086a325c221","e2e717bf-551a-4917-bdc9-4fa0f342c530","ID","DWC_ARCHIVE","2024-04-15T22:36:22.136+00:00","2024-04-17T09:24:40.893+00:00",20,"HUMAN_OBSERVATION","PRESENT",9752617,1,44,212,7190953,3685,2480922,9752617,9752617,"Ardea alba Linnaeus, 1758","Animalia","Chordata","Pelecaniformes","Ardeidae","Ardea","Ardea alba","Ardea","alba","SPECIES","ACCEPTED","LC",NA,NA,"ASIA","Nusa Tenggara",2023,1,4,"2023-01-04",4,4,NA,"2024-04-17T09:24:40.893+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"OBS1597409293","none","none",FALSE,NA,"obsr1042802",NA,"WGS84","Aves","ID","none","none","ASIA","Indonesia","ASIA",NA,"OBS1597409293",NA,NA,"EBIRD",NA,"4627354284","URN:catalog:CLO:EBIRD:OBS1597409293",NA,"OBS1597409293","CLO",NA,NA,NA,"Ardea alba Linnaeus, 1758",30,NA,NA,"Great Egret",NA,"Nusa Dua WTP",NA,NA,NA,NA,NA,NA,"avibase-49D9148A","Bali"
"51","4764161341","Ardea alba Linnaeus, 1758",-0.892443,131.29086,"cdc,cdround","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","e2e717bf-551a-4917-bdc9-4fa0f342c530","7182d304-b0a2-404b-baba-2086a325c221","e2e717bf-551a-4917-bdc9-4fa0f342c530","ID","DWC_ARCHIVE","2024-04-15T22:36:22.136+00:00","2024-04-17T10:06:53.588+00:00",20,"HUMAN_OBSERVATION","PRESENT",9752617,1,44,212,7190953,3685,2480922,9752617,9752617,"Ardea alba Linnaeus, 1758","Animalia","Chordata","Pelecaniformes","Ardeidae","Ardea","Ardea alba","Ardea","alba","SPECIES","ACCEPTED","LC",NA,NA,"OCEANIA","Papua",2023,1,4,"2023-01-04",4,4,NA,"2024-04-17T10:06:53.588+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"OBS1597417405","none","none",FALSE,NA,"obsr527452",NA,"WGS84","Aves","ID","none","none","ASIA","Indonesia","ASIA",NA,"OBS1597417405",NA,NA,"EBIRD",NA,"4764161341","URN:catalog:CLO:EBIRD:OBS1597417405",NA,"OBS1597417405","CLO",NA,NA,NA,"Ardea alba Linnaeus, 1758",1,NA,NA,"Great Egret",NA,"Domine Eduard Osok Airport Sorong",NA,NA,NA,NA,NA,NA,"avibase-49D9148A","Papua Barat"
"52","4684961242","Ardea alba Linnaeus, 1758",-0.892443,131.29086,"cdc,cdround","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","e2e717bf-551a-4917-bdc9-4fa0f342c530","7182d304-b0a2-404b-baba-2086a325c221","e2e717bf-551a-4917-bdc9-4fa0f342c530","ID","DWC_ARCHIVE","2024-04-15T22:36:22.136+00:00","2024-04-17T08:38:06.161+00:00",20,"HUMAN_OBSERVATION","PRESENT",9752617,1,44,212,7190953,3685,2480922,9752617,9752617,"Ardea alba Linnaeus, 1758","Animalia","Chordata","Pelecaniformes","Ardeidae","Ardea","Ardea alba","Ardea","alba","SPECIES","ACCEPTED","LC",NA,NA,"OCEANIA","Papua",2023,1,4,"2023-01-04",4,4,NA,"2024-04-17T08:38:06.161+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"OBS1597417407","none","none",FALSE,NA,"obsr402712",NA,"WGS84","Aves","ID","none","none","ASIA","Indonesia","ASIA",NA,"OBS1597417407",NA,NA,"EBIRD",NA,"4684961242","URN:catalog:CLO:EBIRD:OBS1597417407",NA,"OBS1597417407","CLO",NA,NA,NA,"Ardea alba Linnaeus, 1758",1,NA,NA,"Great Egret",NA,"Domine Eduard Osok Airport Sorong",NA,NA,NA,NA,NA,NA,"avibase-49D9148A","Papua Barat"
"53","4673871366","Ardea alba Linnaeus, 1758",-8.789311,115.22213,"cdc","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","e2e717bf-551a-4917-bdc9-4fa0f342c530","7182d304-b0a2-404b-baba-2086a325c221","e2e717bf-551a-4917-bdc9-4fa0f342c530","ID","DWC_ARCHIVE","2024-04-15T22:36:22.136+00:00","2024-04-17T08:39:49.476+00:00",20,"HUMAN_OBSERVATION","PRESENT",9752617,1,44,212,7190953,3685,2480922,9752617,9752617,"Ardea alba Linnaeus, 1758","Animalia","Chordata","Pelecaniformes","Ardeidae","Ardea","Ardea alba","Ardea","alba","SPECIES","ACCEPTED","LC",NA,NA,"ASIA","Nusa Tenggara",2023,1,4,"2023-01-04",4,4,NA,"2024-04-17T08:39:49.476+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"OBS1597430396","none","none",FALSE,NA,"obsr2738663",NA,"WGS84","Aves","ID","none","none","ASIA","Indonesia","ASIA",NA,"OBS1597430396",NA,NA,"EBIRD_AU",NA,"4673871366","URN:catalog:CLO:EBIRD_AU:OBS1597430396",NA,"OBS1597430396","CLO",NA,NA,NA,"Ardea alba Linnaeus, 1758",NA,NA,NA,"Great Egret",NA,"Nusa Dua WTP",NA,NA,NA,NA,NA,NA,"avibase-49D9148A","Bali"
"54","4650041514","Ardea alba Linnaeus, 1758",-8.789311,115.22213,"cdc","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","e2e717bf-551a-4917-bdc9-4fa0f342c530","7182d304-b0a2-404b-baba-2086a325c221","e2e717bf-551a-4917-bdc9-4fa0f342c530","ID","DWC_ARCHIVE","2024-04-15T22:36:22.136+00:00","2024-04-17T08:59:35.424+00:00",20,"HUMAN_OBSERVATION","PRESENT",9752617,1,44,212,7190953,3685,2480922,9752617,9752617,"Ardea alba Linnaeus, 1758","Animalia","Chordata","Pelecaniformes","Ardeidae","Ardea","Ardea alba","Ardea","alba","SPECIES","ACCEPTED","LC",NA,NA,"ASIA","Nusa Tenggara",2023,1,4,"2023-01-04",4,4,NA,"2024-04-17T08:59:35.424+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"OBS1597481271","none","none",FALSE,NA,"obsr1465466",NA,"WGS84","Aves","ID","none","none","ASIA","Indonesia","ASIA",NA,"OBS1597481271",NA,NA,"EBIRD_AU",NA,"4650041514","URN:catalog:CLO:EBIRD_AU:OBS1597481271",NA,"OBS1597481271","CLO",NA,NA,NA,"Ardea alba Linnaeus, 1758",NA,NA,NA,"Great Egret",NA,"Nusa Dua WTP",NA,NA,NA,NA,NA,NA,"avibase-49D9148A","Bali"
"55","4649380643","Ardea alba Linnaeus, 1758",-8.726789,115.214966,"cdc","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","e2e717bf-551a-4917-bdc9-4fa0f342c530","7182d304-b0a2-404b-baba-2086a325c221","e2e717bf-551a-4917-bdc9-4fa0f342c530","ID","DWC_ARCHIVE","2024-04-15T22:36:22.136+00:00","2024-04-17T10:07:29.746+00:00",20,"HUMAN_OBSERVATION","PRESENT",9752617,1,44,212,7190953,3685,2480922,9752617,9752617,"Ardea alba Linnaeus, 1758","Animalia","Chordata","Pelecaniformes","Ardeidae","Ardea","Ardea alba","Ardea","alba","SPECIES","ACCEPTED","LC",NA,NA,"ASIA","Nusa Tenggara",2023,1,4,"2023-01-04",4,4,NA,"2024-04-17T10:07:29.746+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"OBS1597666138","none","none",FALSE,NA,"obsr1465466",NA,"WGS84","Aves","ID","none","none","ASIA","Indonesia","ASIA",NA,"OBS1597666138",NA,NA,"EBIRD_AU",NA,"4649380643","URN:catalog:CLO:EBIRD_AU:OBS1597666138",NA,"OBS1597666138","CLO",NA,NA,NA,"Ardea alba Linnaeus, 1758",1,NA,NA,"Great Egret",NA,"Bali, ID (-8.727, 115.215)",NA,NA,NA,NA,NA,NA,"avibase-49D9148A","Bali"
"56","4684835615","Ardea alba Linnaeus, 1758",-8.726789,115.214966,"cdc","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","e2e717bf-551a-4917-bdc9-4fa0f342c530","7182d304-b0a2-404b-baba-2086a325c221","e2e717bf-551a-4917-bdc9-4fa0f342c530","ID","DWC_ARCHIVE","2024-04-15T22:36:22.136+00:00","2024-04-17T08:39:36.798+00:00",20,"HUMAN_OBSERVATION","PRESENT",9752617,1,44,212,7190953,3685,2480922,9752617,9752617,"Ardea alba Linnaeus, 1758","Animalia","Chordata","Pelecaniformes","Ardeidae","Ardea","Ardea alba","Ardea","alba","SPECIES","ACCEPTED","LC",NA,NA,"ASIA","Nusa Tenggara",2023,1,4,"2023-01-04",4,4,NA,"2024-04-17T08:39:36.798+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"OBS1597666891","none","none",FALSE,NA,"obsr2738663",NA,"WGS84","Aves","ID","none","none","ASIA","Indonesia","ASIA",NA,"OBS1597666891",NA,NA,"EBIRD_AU",NA,"4684835615","URN:catalog:CLO:EBIRD_AU:OBS1597666891",NA,"OBS1597666891","CLO",NA,NA,NA,"Ardea alba Linnaeus, 1758",1,NA,NA,"Great Egret",NA,"Bali, ID (-8.727, 115.215)",NA,NA,NA,NA,NA,NA,"avibase-49D9148A","Bali"
"57","4656167682","Ardea alba Linnaeus, 1758",-8.724652,115.212425,"cdc","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","e2e717bf-551a-4917-bdc9-4fa0f342c530","7182d304-b0a2-404b-baba-2086a325c221","e2e717bf-551a-4917-bdc9-4fa0f342c530","ID","DWC_ARCHIVE","2024-04-15T22:36:22.136+00:00","2024-04-17T08:56:53.503+00:00",20,"HUMAN_OBSERVATION","PRESENT",9752617,1,44,212,7190953,3685,2480922,9752617,9752617,"Ardea alba Linnaeus, 1758","Animalia","Chordata","Pelecaniformes","Ardeidae","Ardea","Ardea alba","Ardea","alba","SPECIES","ACCEPTED","LC",NA,NA,"ASIA","Nusa Tenggara",2023,1,4,"2023-01-04",4,4,NA,"2024-04-17T08:56:53.503+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"OBS1597668081","none","none",FALSE,NA,"obsr1465466",NA,"WGS84","Aves","ID","none","none","ASIA","Indonesia","ASIA",NA,"OBS1597668081",NA,NA,"EBIRD_AU",NA,"4656167682","URN:catalog:CLO:EBIRD_AU:OBS1597668081",NA,"OBS1597668081","CLO",NA,NA,NA,"Ardea alba Linnaeus, 1758",1,NA,NA,"Great Egret",NA,"Jalan Raya Pelabuhan Benoa, Kecamatan Denpasar Selatan, Bali, ID (-8.725, 115.212)",NA,NA,NA,NA,NA,NA,"avibase-49D9148A","Bali"
"58","4649380647","Ardea alba Linnaeus, 1758",-8.724652,115.212425,"cdc","4fa7b334-ce0d-4e88-aaae-2e0c138d049e","e2e717bf-551a-4917-bdc9-4fa0f342c530","7182d304-b0a2-404b-baba-2086a325c221","e2e717bf-551a-4917-bdc9-4fa0f342c530","ID","DWC_ARCHIVE","2024-04-15T22:36:22.136+00:00","2024-04-17T08:58:27.436+00:00",20,"HUMAN_OBSERVATION","PRESENT",9752617,1,44,212,7190953,3685,2480922,9752617,9752617,"Ardea alba Linnaeus, 1758","Animalia","Chordata","Pelecaniformes","Ardeidae","Ardea","Ardea alba","Ardea","alba","SPECIES","ACCEPTED","LC",NA,NA,"ASIA","Nusa Tenggara",2023,1,4,"2023-01-04",4,4,NA,"2024-04-17T08:58:27.436+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"OBS1597668091","none","none",FALSE,NA,"obsr2738663",NA,"WGS84","Aves","ID","none","none","ASIA","Indonesia","ASIA",NA,"OBS1597668091",NA,NA,"EBIRD_AU",NA,"4649380647","URN:catalog:CLO:EBIRD_AU:OBS1597668091",NA,"OBS1597668091","CLO",NA,NA,NA,"Ardea alba Linnaeus, 1758",1,NA,NA,"Great Egret",NA,"Jalan Raya Pelabuhan Benoa, Kecamatan Denpasar Selatan, Bali, ID (-8.725, 115.212)",NA,NA,NA,NA,NA,NA,"avibase-49D9148A","Bali"
